基準	18046.17327856518
識別	17982.96594002224
局所特徴記述子	17967.563776571104
前記学習対象画像	17929.720363846835
構造	17761.18194265235
データ入力画面	17692.75999347406
属性	17546.741235910446
算出	17527.912368562324
疾患名	17493.654282274983
入力値	17468.132434190717
画像取得	17244.293596235046
画像入力	17202.16329167725
データ入力フィールド	16986.571488724923
標準化データ格納サーバー	16931.132149269288
,【数	16842.417345311547
前記特徴ベクトル	16790.357453273646
画像解析部	16690.238310053646
スペクトル	16446.77682708682
参照軌跡情報	16426.53406287329
関数	16415.26972059856
信号値	16291.925043826417
顔	16282.43470737715
傾斜	16220.506342281675
ｘ	16079.25446032869
前記ステップ	16033.685075884601
前記予測顔画像	15860.631709626126
入力情報	15633.029458313516
細胞集団	15619.236421179761
画像パッチ	15565.691603112231
細胞フィーチャー	15373.18301898405
特徴量空間	15344.738232370084
位置関係	15312.754125839372
前記画像情報	15300.00325949585
特徴抽出部	15210.997934851668
異常細胞	15139.869377243464
メモリ	15101.168828935064
細血管	15031.368584189384
距離画像	14878.721407594323
候補画像	14857.879241148139
診断対象画像	14838.961689970714
ターゲット画像	14808.822927946712
範囲	14799.463503789588
方向	14779.58954098523
データ分析ユニット	14695.096855685593
血管画像	14628.068890668932
学習対象画像	14594.15015132254
検者	14444.954058731686
画像生成システム	14443.979648223758
実施例	14410.973998046846
前記方法	14279.532422826149
位置情報	14198.498314220085
上記	14161.653081473221
記憶媒体	14153.41858655796
医療従事者	13996.397596675877
診断支援部	13954.684428925535
教師学習データ	13946.520805389096
式	13931.245457603565
組織サンプル	13891.190622591546
変換	13883.46196018846
機械学習部	13765.172597004708
画像強調	13754.808615563368
画像診断支援装置	13731.496464137439
血管パラメータ設定部	13655.893161747883
前記血管パラメータ算出部	13626.766474494987
軸評価部	13471.3494072402
前記診断情報	13421.571581870261
画像信号取得部	13391.184370859104
点	13325.699456313729
機械学習ベース	13303.849664403026
トランスダクティブ分類器	13265.957830862344
画像処理プログラム	13259.6890777592
平均値	13208.020382249631
データメモリ	13158.622918392366
特殊観察画像	13138.022102504261
入力変数	13054.412462013956
Ｂモード画像	12950.271681736738
学習済み	12899.681397956769
健康管理装置	12876.669849974107
前記記憶部	12862.9822483916
機械学習処理	12862.21009604321
データストリーム	12810.026518579274
顔画像処理部	12773.486000638304
観察	12751.671419857084
前記教師データ	12733.753946434608
入力特徴	12719.235891877157
生体情報	12687.949043013043
構造物	12600.082783620674
検出対象	12565.92682737094
心臓	12544.541641686235
機械学習技術	12539.24040340755
前記クエリ画像	12537.024745618783
項目	12495.748717063736
画像変換部	12469.301527321777
状	12430.136282438742
音波画像データ	12406.291147285881
染色画像	12403.362338914281
血管モデル	12381.729927136957
入力データ点	12342.868685434689
基準画像	12318.077363202183
骨	12314.136875964958
動態解析装置	12310.577243061161
前記局所特徴記述子各々	12293.541489450849
出力装置	12235.461284905397
内視鏡画像表示部	12144.260678149923
データ処理装置	12098.315344950795
医	12096.874596357524
検査対象部位	12090.631623335494
学習データ	12080.827922662083
前記判定部	12056.837220897538
ドプラ画像データ	11986.188521954771
学習済み識別辞書	11966.915239749305
医療画像	11962.72986119517
検出データ	11935.875759596815
輸送手段	11878.294805282467
入力手段	11819.801980157608
医療システム	11813.008945229793
病気	11729.909803574792
音波撮像データ	11707.770221044333
前記断層画像	11681.295130325305
染色画像評価部	11652.849885309053
前記リファレンス画像	11642.862468610996
肺血流	11637.183117903141
集団	11621.436227936718
診断手段	11575.450038357892
検査者	11520.39135083336
テストデータ	11504.906779510822
前記血管抽出部	11438.166344953373
特徴抽出	11418.549776567404
検査内容	11344.916189883545
画像専門機械学習システム	11334.258669968096
前記血流画像	11307.433439799177
画像診断プログラム	11263.325275796371
画像分類	11230.637265797586
制御プログラム	11179.793102184378
上記可能性	11166.940778201255
】,【	11144.948990462002
サーバ	11095.536129453141
プローブ	11086.727199674391
標準化数値データ	11011.320972671387
腺管	10980.456896847843
細	10979.714932547202
病理画像評価方法	10974.707207234535
顔画像	10964.599526621872
器	10921.98956234623
検査対象領域	10913.073644840675
自動診断	10829.377137540854
Ｍ	10754.364230395027
病変抽出	10698.690253447614
治療方法	10670.319196390448
出力手段	10650.332680518859
検査手順	10621.547633028862
データ記憶部	10600.101418254273
画像記憶手段	10515.03151958817
ネットワーク	10465.338456065338
構成係数	10459.531176206769
種類	10458.109293749038
前記識別器	10440.783787662505
CLE画像	10426.10026076937
画像信号取得処理部	10337.84865217136
機械学習分類器モデル	10310.210574090972
撮像	10266.246051989987
椎体病変	10261.229084888975
色補正済み画像パッチ	10230.338930822065
画像取得手段	10217.935975438866
統計処理部	10139.917687773068
適応グレースケール強度画像	10127.05746762265
病期診断データ	10076.625564190348
推定値	10065.821325528148
前記表示位置制御手段	10052.21333357964
診断評価	10035.106478425147
機械学習済み	10023.1673367373
患者検査	10004.5799812833
経過観察レポート自動作成診断支援システム	10003.306366181558
入力制御部	9975.68551946292
軸	9942.805187672138
医療前兆イベント予測	9875.449503886171
属性ベクトル	9866.482318127146
健康管理システム	9865.060194988837
前記パラメータ	9861.273363694441
ドプラモード画像	9848.47810471407
病変抽出制御手段	9833.494785708781
がん悪性度マップ	9817.336927400702
事前確率	9816.891206807077
訓練データ	9797.323529395157
骨表面	9780.905835432095
糖尿病網膜症	9732.359415941703
子	9722.748582576842
層	9719.683945478886
表示手段	9691.320247210127
処理部	9685.723772373618
画像処理システム	9676.50410793647
信号特徴	9651.680630143479
前記入力値	9604.97218906467
体表面	9603.064450335238
ＰＥＴ画像	9593.527946701286
血流評価部	9569.877008631893
胸部動態画像	9522.882626176115
統計量	9510.932868648242
疾患情報生成部	9476.1807805483
ＥＣＧデータ	9467.826396690856
診断情報記憶手段	9435.52370384798
本明細書	9430.494226469385
病理画像診断装置	9363.815969105353
画像処理手段	9354.746486257114
検体	9322.541552602488
患者舌特徴パラメータ	9298.27871414128
肺血流信号	9282.868155595288
医療	9276.896032617808
計算	9212.442672820276
プロセッサ装置	9163.728164251497
レポート	9144.94778552617
画像データ確認プログラム	9143.062582809436
訓練例	9093.25282092041
比較	9082.38861753889
機能分類	9077.480359299907
撮影	9022.861630325493
平均	9022.638195117877
依存性	9011.729170506193
ＣＴ画像	8942.107734910463
前記異常画像データ	8934.972858175857
部位	8895.014333883897
血管パラメータＰＡ	8879.000579082869
指示	8874.203513555456
幾何変形画像	8865.577640564572
前記ラベル	8842.795332572166
診断支援プログラム	8815.67168506049
率	8790.751503711159
】,【数	8777.460940367531
前記健康病気情報	8773.962530879002
制御装置	8743.971322226076
機械学習システム	8695.282953810953
推定	8685.778721565499
ｉ	8653.323061113575
病理診断支援装置	8643.289752166776
画素値	8639.906639433284
合成画像データ	8636.611713291219
前記診断対象画像	8600.213223850089
構成要素	8454.676951425165
特徴記述子	8450.798334594316
機械	8420.544697345891
候補	8400.027619002214
前記画像評価用データ	8358.099250643334
変量パラメータ信号	8341.884403105545
皮膚画像データ	8327.788663088639
画像情報データベース	8324.045361909604
対象者データ	8314.627152211426
医療前兆イベント	8291.835189831001
Ｂモード画像データ	8258.06641147439
機械学習分類器	8246.672578105421
対象領域	8233.980752315789
統計処理	8228.376125480492
前記入力画像	8219.212873159639
視鏡システム	8202.078364607165
入力ベクトル	8201.828653151875
前記正常画像データ	8187.033893028505
符号化データ	8157.636023826671
目的	8134.882482248899
ス	8123.242702271058
選択部	8111.223346002293
診断内容	8099.075204425575
ｂモード画像	8081.006035332492
最大値	8043.6441588237885
特許文献	8042.144704863971
患者固有	7992.6551480101825
がん悪性度	7964.949077659117
前記分類	7944.836245261455
決定	7943.746219511295
前記対象物候補	7927.836934677493
病変部位	7926.35600336348
視鏡	7925.9935394509685
数値	7871.780484744224
前記スペクトルデータ	7841.987646807325
モデル	7834.998404594605
学習制御部	7831.040557344275
形状	7800.0
基準情報格納部	7758.442300425822
ｔ	7736.278174936576
記憶	7716.001036806566
前記病変抽出部	7707.14216735171
特異度	7702.684059281077
細胞診断支援装置	7701.8076460700095
診断システム	7691.219820558385
診断用画像データ	7684.662236959379
病理画像	7682.273133279748
ラベル付き	7662.626401211552
医用画像診断支援装置	7644.126295755772
前記輸送手段	7632.269648547321
選択	7609.432041880655
期待ラベル値	7608.425095447343
オブジェクト識別画像	7601.481919312922
細胞画像	7582.763744728046
端末	7572.660232705545
サンプル画像	7567.476897877421
前記特徴量	7567.258114350861
画像表示	7565.599344849199
画像情報管理サーバ	7558.4756813184895
設定部	7557.739269627698
特許文書	7555.162355567329
画像発生部	7553.2368734587035
Ｐ	7550.756253515273
学習アルゴリズム	7536.812449042094
対象物	7531.397748602236
診断基準	7518.5899196531245
注目領域	7508.618931949967
健康診断システム	7502.572499887894
参照血流領域	7497.0639057902135
心臓イベント予測用リスクスコア	7496.568914782187
データベース	7492.616365462734
切出し画像	7469.092900394877
類	7457.761058119253
ＭＲ画像	7401.210304757169
内容	7384.236995113307
効果	7373.323809517659
予測	7363.034157193622
解析対象	7334.152451546953
学習手段	7295.424499396175
操作履歴	7286.7328758699205
撮像部	7241.842393401842
適応グレースケール強度画像パッチ	7209.744392301935
送受信部	7206.956002054943
特性	7200.66996882929
テクスチャー	7179.557089403218
病変部候補マスク	7175.075074126289
データ群	7143.171236650439
医師	7137.528984179329
前記システム	7131.358839157648
,【符号	7100.880144476689
び	7094.182405323393
系列データ	7088.806910382165
作成	7081.417231035041
前記がん悪性度マップ	7038.596476135807
リファレンス画像特徴ベクトル抽出部	7033.831734097333
関連性	7031.6731259926455
血管領域	7004.212329704231
前記診断方法	6976.4804607015785
デジタル画像	6974.601526903529
病理診断	6960.282164856016
血流信号	6932.46529989942
認知症	6917.897093299212
アルゴリズム	6915.589056616942
トレーニング済み分類器	6889.640645832007
符号化局所特徴記述子	6867.056349118903
音波ドプラ画像	6858.715926902373
腺管特徴量	6849.463666257649
医療診断	6845.340299508858
工程	6834.489446915549
クエリ画像特徴ベクトル抽出部	6828.6547407920225
処理回路	6826.069830882615
ロボットアーム	6797.141297018908
グループ	6777.877617661741
別	6767.274192760332
データ構造	6764.061902349606
生成	6743.379568139406
搬送関連情報	6732.280428360157
記憶手段	6724.539398935064
撮影装置	6717.417069552011
分類スコア	6699.805252789821
前記血管情報算出部	6689.63842158107
報告	6679.43111350061
機器	6651.785474592518
学習画像	6606.462132086105
関係	6598.394577471099
プログラムコード	6590.397710954085
診断支援方法	6581.422837009141
画像取得ステップ	6577.6207938319985
前記診断手段	6574.699675545378
検出器	6561.224174699773
ＡＤ	6557.805425597805
酸素飽和度	6537.510422065744
前記テストデータ	6536.1352328801095
データ項目	6506.093863474573
情報処理装置	6502.606615184454
病変抽出手段	6488.803063690943
表	6487.819356301468
疾患情報	6486.303084079192
前記生理的パラメータデータ	6483.593549791259
組織標本	6481.911443369096
健康診断サーバ装置	6478.416966269272
顔画像作成手段	6437.844497972217
前記画像処理手段	6422.194139636182
データ分類	6417.740764521295
保存データ	6409.390231336369
診断用コンソール	6409.389115343846
病理画像診断方法	6398.0750601944255
前記関心領域	6393.873181445897
所	6389.489416220986
尤度ユニット	6373.505585953824
病変分類	6365.783222077816
モード画像	6360.731991196264
メンタル健康度	6352.398008108401
臓器	6336.934590162659
パターン	6333.301982378544
前記機械学習分類器	6318.795946469127
自動	6315.219711142282
測定対象部位	6305.628768932305
画像サーバ	6304.59754142149
観察モード	6303.006663927491
類似度算出部	6301.896898925051
最適識別器	6286.737295619198
変数	6275.150038046899
前記符号化局所特徴記述子	6235.047246733693
線形関数	6234.022420302416
対応舌画像特定処理	6228.854130022866
支援プログラム	6222.679165044899
強度	6211.343815954805
組織モデル	6207.685026106201
壁	6198.73979128016
差分画像	6185.350002980427
腺管領域	6176.248705160235
判定処理部	6139.406917968497
断面抽出部	6138.86118323403
前記工程	6138.018464547813
通信部	6100.902649598929
前記色補正済み画像パッチ	6097.925263323455
組織領域	6077.80574051394
アルツハイマー病	6077.692737806641
鏡像	6076.031055813118
入力デバイス	6063.065863874985
計測	6062.6670698629
空間	6048.999917341709
ｙ	6045.92557016707
学習機能	6036.363431790688
コード化	6015.172828513914
ｎ	6009.971713743752
レベル	6007.483333310214
鏡像位置	5994.452049373453
正常細胞	5990.367047934951
撮像センサ	5976.285211523706
染色	5963.02808982148
データマイニング	5958.911296610141
前記対象	5958.44936271108
出力変数	5957.776201964406
画像化	5941.872526674426
取得データ	5912.544587561564
画面	5903.2194605994455
前記機械学習システム	5901.600456242373
線	5900.381343608225
参照	5899.625072833019
検査情報	5889.158655622379
コントラスト	5882.333720556834
症例	5880.299992347329
前記色補正済み画像	5877.202545910648
信号データ	5877.087613220848
識別条件	5854.395867472614
特化支援処理部	5836.655767901363
標本データ	5818.794098838744
動態解析システム	5790.420023467554
画素領域	5776.174327798302
平均化	5756.035883284315
計画画像	5746.60937631432
診断要求処理部	5715.617236907302
前記血管	5702.105271565252
設定	5696.314598053727
管	5678.485713638805
支援機能	5676.128242794873
フィルタ処理	5671.18572216625
変化量	5662.983202144348
倍率画像	5660.521673893363
画像特徴抽出アルゴリズム	5655.21023834103
比較対象群生成部	5650.539747296338
特許分類	5650.295955290825
画像分析システム	5650.143615456005
Ｒ	5643.3373104927905
検査データ	5642.890563438124
前記パラメータ値	5629.430149552806
ドプラ画像生成部	5609.638874708714
切片	5607.423650840019
画像法	5603.881900202361
画像処理ステップ	5591.817571992945
前記抽出手段	5589.435101484589
診断用	5582.550358218805
診断ステップ	5574.536651619304
検査手順発生部	5566.101751805204
フィルタリング	5561.317898616027
トレーニングデータ	5539.739462908028
ターゲット組織	5532.017881530123
画像診断方法	5520.891021043481
電気信号	5516.739127518278
前記画像取得装置	5498.635079490861
検出処理	5492.266753790538
音波診断支援装置	5487.831624661771
Ｅ	5469.941224547116
画像特性	5469.139457629928
】,【発明	5468.098071336313
医療イベント予測システム	5466.294232094691
位置データ	5441.902780174791
画素数	5430.502088811247
医用画像診断装置	5423.954191840783
画像登録	5415.624752578539
視覚的画像	5397.008820111435
画像領域	5385.884243953107
表示位置制御手段	5368.8041070134095
入力内容	5367.822692991671
データ処理	5364.481469026591
前記制御部	5362.549466274757
変換画像データ	5361.549990014184
前記ターゲット画像	5357.71405104583
組織テクスチャー	5355.521656231801
データ分析	5349.081319688768
前記解析手段	5326.186739522209
前記指示軌跡情報	5324.8327776910655
処理対象	5315.43788623488
舌画像一覧Ｇ１	5315.067553589034
ニードル画像	5300.234245366221
,【解決手段	5296.793656742368
検査プロトコル	5295.2614629407035
データ構成部	5291.509526040647
前記画像処理装置	5290.765596204587
ベクトル情報	5287.260043145033
統計値	5282.799116858528
血流信号成分	5276.546353865918
ＣＴ画像	5276.170629179164
医用画像処理装置	5273.55423594075
光源制御部	5267.673680894962
デバイス	5258.167361353193
強調画像	5239.927091643188
帯域光	5224.286067184859
細胞データ	5199.798818948242
期待ラベル	5197.024463944047
最小値	5189.118078677818
前記リスク	5179.0222633257135
変化点	5174.936220806166
病理画像評価プログラム	5166.60032993164
推定量	5150.080586313086
前記表示手段	5139.9214812403825
ー	5130.334492019014
変形例	5110.392128821165
抽出部	5098.765888656115
解析手段	5085.690785927263
付	5080.501943705956
標準化数値データ作成プログラム	5080.290073467441
情報等	5055.364483638383
Bモード画像	5036.676456871277
測定対象	5031.887688023085
前記顔画像処理部	5027.443611451206
事前確率情報	5025.3998186320405
画像評価	5010.593762731575
特化特徴量	5007.586829698177
細胞がん	5005.561416385837
脳組織	5002.794931862954
フィルタカーネル	5000.559482754868
良好染色画像データ	4964.668193537036
前記スコア	4956.094988065622
処理手法	4953.400777954336
画像表示装置	4919.792420284154
命令	4897.607579216611
相対特徴量	4896.78896623166
検出機能	4893.4859082287885
出力部	4885.001833974873
組織特定部	4882.466055711448
Ｂモード画像生成部	4873.281185084062
所定	4862.093376314363
画像合成部	4855.975096212789
病期判定支援システム	4831.258872900889
比較対象群	4807.605066026058
学習処理	4764.828145784636
撮影用コンソール	4764.298893188603
表示画面	4755.661036544031
前記病変抽出手段	4754.412546279764
前記検査対象	4746.1265528678605
文書分類手法	4734.4529368403255
軌跡	4731.809379085341
治療画像表示	4720.8394556536205
機械学習機能	4718.6542137182605
前記学習手段	4714.9601128769755
クラス帰属確率	4712.397216096629
悪性度	4689.604750588984
肺野領域	4684.979453152953
自己特徴量	4681.143795201447
病理画像取得装置	4678.943194639241
確率分布	4677.779948473997
解剖学的構造	4673.457651998345
病変名	4670.110601800867
医用情報処理装置	4669.35845655029
追加診断用病変抽出部	4654.999865249327
放射線検出部	4653.227464513237
医療記録	4653.139526245865
解析装置	4651.027494659801
マップ画素	4643.193485912243
検出信号	4641.750124814054
信号処理	4635.992277017093
計測画像	4623.240227908784
関節位置	4618.387269027935
診断方法記憶部	4609.713096343363
データシステム	4608.498996392861
前記電子データ処理装置	4605.425748815561
細胞ベース	4602.442776720281
画像表示部	4601.872575863131
信号取得	4598.6662612864875
予測顔画像作成用パラメータ	4585.254890110483
患部情報	4568.972130918748
舌診断支援プログラム	4566.97818592752
参加者	4565.2435210825315
記述	4559.643736082897
取得患部情報	4533.100998446059
細胞解析	4527.59896984561
細胞診断支援方法	4523.109459973318
椎体	4521.73943396024
形	4507.913042639576
前記ロボットアーム	4504.431741435355
医用画像データ	4500.626776273751
焦点面	4499.777295610353
複数分類判定部	4497.912966377506
ステップＳＴ	4495.423855297672
特許出願書類	4492.9943401467635
係数	4492.233297592636
判定情報記憶部	4483.268298723164
撮影制御処理	4480.5424053024635
検査対象者	4476.787029731875
前記適応グレースケール強度画像パッチ	4476.303046564449
比較部	4472.794598284233
前記攻撃	4464.114815316268
センサ	4463.410355322486
前記プロセッサ	4460.691977742003
共通特徴量	4460.611257450374
前記患者情報	4454.498662027145
舌画像データＤ	4441.601216853798
出力用訓練データ	4422.363236063114
識別情報	4406.5006148203265
特徴抽出モジュール	4389.009777494904
がん細胞	4379.866239337607
前記胸部動態画像	4376.503385399784
ｅ	4372.621067506308
計測断面決定部	4368.301819415081
相関	4363.151154842106
尤度閾値	4348.618085779923
前記センサ	4339.456191474373
コンピュータシステム	4329.97201691978
病期	4307.515934979936
実	4298.345728300598
舌画像詳細情報Ｐ	4288.606913793557
画像評価ステップ	4287.302789693562
計画	4281.4950659787055
椎体病変自動検出プログラム	4280.790538343154
肺	4278.445979558466
特許	4270.80320314575
前記診断目的	4266.149905030664
健常者顔情報記憶部	4250.954631930381
質	4248.047669224064
動態	4239.515066608445
音波システム	4233.217440994905
周波数	4229.923403561818
疾患画像	4229.54233308995
ＲＦ信号	4227.927502276975
共通支援処理部	4218.695658364584
シード画像	4215.350011637244
前記搬送関連情報	4210.309074314412
モード	4196.394166424312
増殖糖尿病網膜症	4188.986422760995
細胞密度	4168.725393793645
鏡	4160.195307915243
機	4159.25113451929
条件	4154.756310543376
標本	4153.853512101745
前記出力手段	4145.467533756323
学習用症例画像	4143.698403900305
関係性	4124.505594996134
画像変換	4122.80283298713
画像プロセッサ	4119.613777617772
前記撮像装置	4113.254226360734
舌ＩＤ	4105.800025531832
撮像画像	4104.600168468318
ＡＣ	4103.594301577951
標準化データ	4098.266017780279
血流領域特定部	4098.181110782453
処理対象画像	4083.6828640591743
,【背景技術	4081.6661498412077
コンピュータプログラム	4081.0529483138166
分類データ提示部	4059.0164736355114
デジタル画像信号	4055.644642369694
,【特許文献	4055.0348299808957
診断装置	4052.1036088523533
),【特許請求	4047.5496133022007
前記画像形成装置	4040.5489543394274
文字情報	4040.1939839653533
ＡＤ診断アッセイ	4022.263308389236
当該画像データ	4012.380164556439
前記位置	4009.9991159823644
識別分布	4008.5743253217684
適応グレースケール変換	4000.4356387554863
前記表示装置	3996.5795381314083
符号化画像データ	3952.885080621515
),【請求項	3947.4261045592593
前記診断情報記憶手段	3945.5946596376843
画像画素	3939.053582613797
処理手順	3938.7416867546613
